,_id,text,orig_gender
10739,train36206,who was the photographer that was the leader and catalyst for photography as an art form,n
10740,train36208,who starred in the original herbie the love bug movie,n
10741,train36211,who won season three of the rap game,n
10742,train36217,who said the soft bigotry of low expectations,n
10743,train36218,who was the deaf person who traveled to america in 1817 to help set up a school for the deaf 1.1,n
10744,train36226,who wrote the song how do i live without you,n
10745,train36240,who constructed ibadat khana and for what purpose,n
10746,train36241,who found the dead sea scrolls in 1947,n
10747,train36242,who does captain america fight on the ship,n
10748,train36245,who was the first to describe that species is the unit of classification,n
10749,train36246,who sang you are the sunshine of my life,n
10750,train36252,who plays carisi on law & order svu,n
10751,train36253,who sings the theme song for vampire knight,n
10752,train36256,who is the actor that plays jamie on blue bloods,n
10753,train36259,who wrote the book the indian war of independence,n
10754,train36272,who played spock on the original star trek,n
10755,train36274,magician who made the statue of liberty disappear,n
10756,train36281,who wrote our god is a great big god,n
10757,train36285,who died in real life from the hunger games,n
10758,train36289,who played ben in no time for sergeants,n
10759,train36290,who won the most oscars for best director,n
10760,train36291,who is the actor that played bubba in forrest gump,n
10761,train36295,when was victoria established as a settlement & by whom,n
10762,train36298,who sings what in all of the lights,n
10763,train36307,who plays severide's parents on chicago fire,n
10764,train36311,who plays vincent keller on beauty and the beast,n
10765,train36312,who plays the voice of sid the science kid,n
10766,train36314,who is performing at the kid choice awards 2014,n
10767,train36315,who was the first resident university poet in the uk,n
10768,train36324,who are considered civil officers of the united states,n
10769,train36326,who is selling top secret information on ncis,n
10770,train36327,who was in the movie less than zero,n
10771,train36328,who sang i got a tiger by the tail,n
10772,train36329,who is the most award winning actor in india,n
10773,train36332,who played number 6 in i am number four,n
10774,train36334,who is the current starting quarterback for the minnesota vikings,n
10775,train36344,who plays craig in ronny chieng international student,n
10776,train36348,who figured out the mechanics of evolution known as natural selection,n
10777,train36351,what is the name of the process that was involved in changing griffiths r bacteria to s bacteria,n
10778,train36355,who is santa in the christmas story live,n
10779,train36358,who held a live performance on the roof top of three savil road of mayfair in 1969,n
10780,train36362,who plays cora in once upon a time,n
10781,train36366,who are plant breeders what do they do and why,n
10782,train36368,who manages logo and trademark issues on campus,n
10783,train36377,who is the most successful football manager in the world,n
10784,train36384,who plays at the honda center in anaheim california,n
10785,train36385,who is considered to be the most influential writer of all time on medical subjects,n
10786,train36388,who is given the credit for establishing deaf education,n
10787,train36389,who came up with north south east and west,n
10788,train36390,who sings the song teach me how to dougie,n
10789,train36392,who is st rita the patron saint of,n
10790,train36402,who built the sudarshan lake in the saurashtra region,n
10791,train36407,who plays leslie knope on parks and recreation,n
10792,train36413,who are the gideons that put bibles in hotels,n
10793,train36423,where did the monongahela river get its name,n
10794,train36424,who wrote i fell in love in the back of a cop car,n
10795,train36434,who does the voice of jigsaw in saw,n
10796,train36439,what is the name of arsenal's stadium,n
10797,train36443,who is the owner of td canada trust,n
10798,train36444,who played bobby ray in to wong foo,n
10799,train36445,who played amelia earhart in star trek voyager,n
10800,train36446,who devised the first set of rules in basketball,n
10801,train36453,who was the dancing kid in smooth criminal,n
10802,train36456,what was the name of the first ibm computer,n
10803,train36460,who did brian blessed play in flash gordon,n
10804,train36462,name the ancient text which has discussed the six canons of indian art,n
10805,train36465,who was the nez perce leader who battled,n
10806,train36466,who sang still crazy after all these years,n
10807,train36473,who said i shall never surrender or retreat,n
10808,train36475,who played the first gordon on sesame street,n
10809,train36481,who did the voice of jessica rabbit in who framed roger rabbit,n
10810,train36482,who said you can't handle the truth,n
10811,train36484,who sings the song run to the hills,n
10812,train36486,what is a person who makes violins called,n
10813,train36492,who played tina the giant in deuce bigalow,n
10814,train36500,who marries portia in the merchant of venice,n
10815,train36502,where did the name package store come from,n
10816,train36513,who sang the song got to be real,n
10817,train36514,who said you cannot step into the same river twice,n
10818,train36515,who is scott air force base named after,n
10819,train36530,what is the name of the mayan ball game,n
10820,train36531,who is the actor that plays lucifer in supernatural,n
10821,train36532,what was the code name of the us invasion of grenada in 1983,n
10822,train36533,who played fregly in diary of a wimpy kid,n
10823,train36534,who played nero wolfe in the tv series,n
10824,train36538,who plays sonya on law and order svu,n
10825,train36539,who created the general adaptation syndrome for stress,n
10826,train36545,who owns the right to make marvel movies,n
10827,train36547,who wrote the song death cab for cutie,n
10828,train36555,who was the only kaurava who protested the unveiling of draupadi,n
10829,train36557,who plays falcon in wet hot american summer,n
10830,train36562,who has the most phd's in the world,n
10831,train36568,who did the nationalists and communists in china form an alliance against,n
10832,train36572,who wrote give me that old time religion,n
10833,train36575,who played gloria on all in the family,n
10834,train36581,who discovered brazil while exploring for the portuguese,n
10835,train36583,who sang you are the love of my life,n
10836,train36585,who is bright eyes in the loved ones,n
10837,train36587,who sings she's a bad mammer jammer,n
10838,train36590,who won the fight between oscar dela hoya and bernard hopkins,n
10839,train36591,who played robert onedin in the onedin line,n
10840,train36596,who was picked number 1 in the nba draft,n
10841,train36604,who wrote in the still of the night cole porter,n
10842,train36608,whats the name of the kellogg's rooster,n
10843,train36614,who broke ty cobb's record for stealing bases,n
10844,train36617,what is stan's sister's name in south park,n
10845,train36622,who was the movie jeremiah johnson based on,n
10846,train36630,who sang i wanna be a cowboys sweetheart,n
10847,train36631,who is the current president of mexico 2012 to 2018,n
10848,train36632,who is buried in oak woods cemetery chicago,n
10849,train36639,what was the first name of the chicago cubs,n
10850,train36644,where does the last name musgrave come from,n
10851,train36650,what is the name for a jewish teacher,n
10852,train36654,who has the highest winning percentage in college football,n
10853,train36656,who was the first foreign minister of independent india,n
10854,train36659,who plays riley on buffy the vampire slayer,n
10855,train36662,who was the first black basketball player at the university of kentucky,n
10856,train36668,who did tony marshall play in only fools and horses,n
10857,train36669,who plays marion in bates motel season 5,n
10858,train36670,who plays dr dan on days of our lives,n
10859,train36678,who proponded the concept of rule of law in britain,n
10860,train36683,who wrote the song home from the wiz,n
10861,train36685,who won the 2016 capital one orange bowl,n
10862,train36686,who played lead guitar on fun fun fun,n
10863,train36689,who is the reigning monarch of the netherlands,n
10864,train36691,who sings in the eye of the storm christian song,n
10865,train36700,who sang i lost my heart to a starship trooper,n
10866,train36703,who said maybe the dingo ate your baby,n
10867,train36708,who took control of the florida national bank in 1929,n
10868,train36711,who played guitar on stairway to heaven kennedy center,n
10869,train36716,what is the name of roman god of love,n
10870,train36717,who controls the business in a public limited company,n
10871,train36719,who plays emily cale in white house down,n
10872,train36721,who was known for performing the carter scratch,n
10873,train36726,who won the first indy 500 race in 1911,n
10874,train36727,who wrote the music for the mighty boosh,n
10875,train36728,where did the name ranch dressing come from,n
10876,train36731,who played brooks in the movie shawshank redemption,n
10877,train36732,who wrote the song to where you are,n
10878,train36735,who wrote we can work it out by the beatles,n
10879,train36736,who wrote the l and n don't stop here anymore,n
10880,train36739,who won season 1 of the glee project,n
10881,train36740,who wrote i always get lucky with you,n
10882,train36744,who plays storm shadow in gi joe retaliation,n
10883,train36750,who played hannibal smith in the a team,n
10884,train36757,who won the great india laughter challenge 2017,n
10885,train36758,who does the mental health act 1983 apply to,n
10886,train36761,who played zelda on the dobie gillis show,n
10887,train36778,who has won the most seasons of survivor,n
10888,train36789,who sings what a beautiful world this would be,n
10889,train36793,who is the voice of pod in snog marry avoid,n
10890,train36799,who scored the most goals in euro 2016,n
10891,train36801,who does vic get pregnant by in longmire,n
10892,train36805,who is the mayor of warner robins ga,n
10893,train36812,what is herman from walk the prank real name,n
10894,train36814,who wrote we cant stop by miley cyrus,n
10895,train36818,who served as head of the us sanitary commission,n
10896,train36827,who has won the tour de france five times,n
10897,train36829,who wrote with you from ghost the musical,n
10898,train36831,who played ann perkins on parks and recreation,n
10899,train36832,who is the drummer of the red hot chili peppers,n
10900,train36833,who does luke kennard play for in the nba,n
10901,train36835,who was the french leader the diplomats were trying to meet with,n
10902,train36837,who does denard robinson play for in the nfl,n
10903,train36839,who led the red shirts to victory in sicily,n
10904,train36840,who won the us golf open in 2004,n
10905,train36841,who averages the most assists in nba history,n
10906,train36843,who won first filmfare award for best actor,n
10907,train36844,who did the patriots play in the 2004 super bowl,n
10908,train36852,who was the first person to reach 1 billion views on youtube,n
10909,train36855,who sang i was kaiser bill's batman,n
10910,train36856,who holds the record for most movie appearances,n
10911,train36858,where does the last name lee come from,n
10912,train36862,who played loonette in the big comfy couch,n
10913,train36863,who bombed guernica during the spanish civil war,n
10914,train36866,who played emmett on the andy griffith show,n
10915,train36870,who plays dr. griffin munro on general hospital,n
10916,train36878,who was taylor swift in hannah montana the movie,n
10917,train36879,who was the teacher who died on the challenger,n
10918,train36881,who owns the los angeles rams football team,n
10919,train36882,who did david ryall play in call the midwife,n
10920,train36883,who has the day off on columbus day,n
10921,train36886,where did the name dolly mixtures come from,n
10922,train36887,who was the leader of italy during the second world war,n
10923,train36889,who did the dodgers get for dee gordon,n
10924,train36891,who plays young maggie in maggie's christmas miracle,n
10925,train36894,what is ray's real name from henry danger,n
10926,train36895,who holds the record for the most homeruns,n
10927,train36900,who played the once ler in the lorax,n
10928,train36901,what was samantha's cousin's name on bewitched,n
10929,train36905,who did alyssa trask play in isabelle dances into the spotlight,n
10930,train36915,who do the mighty ducks play in the movie,n
10931,train36916,who sings the song all it does is rain,n
10932,train36920,who got pushed off a cliff in emmerdale,n
10933,train36925,who said life is short art is long,n
10934,train36927,who won the spring baking championship season 3,n
10935,train36931,who was the first african american to play in baseball's major leagues,n
10936,train36933,who scored the first ever goal at white hart lane,n
10937,train36934,who is the author of the kissing hand,n
10938,train36942,what is the name of the first private university in nigeria,n
10939,train36945,what is walter white's middle name in breaking bad,n
10940,train36953,3. in the mahabharata who was the eldest of all the pandavas,n
10941,train36955,who donated the golden dome of the jwalamukhi temple of himachal pradesh,n
10942,train36959,who was terry that killed jase in eastenders,n
10943,train36961,who propounded entrepreneurship as a theory of business,n
10944,train36967,who led the revolt of 1857 at barreily,n
10945,train36969,where did the name molly come from for the drug,n
10946,train36970,what does the angel gabriel's name mean,n
10947,train36976,who had control of the house and senate in 2012,n
10948,train36978,who gave famous state subject law to the state of j&k,n
10949,train36986,who did tracy barlow kill in coronation street,n
10950,train36991,where did the name twelfth night come from,n
10951,train36992,who is the killer in murdered soul suspect,n
10952,train36998,who win the final match of asia cup 2018,n
10953,train36999,who plays alicia in i know who you are,n
10954,train37000,who was the first band to play at woodstock,n
10955,train37004,who is the new raw tag team champions,n
10956,train37005,who sang i know what you did last summer,n
10957,train37008,where does the last name martinez originate from,n
10958,train37016,who does luce end up with in fallen,n
10959,train37017,who was named as a sports person of the year 2018,n
10960,train37018,who is credited with founding the first dental school in america,n
10961,train37037,who sang will it go round in circles,n
10962,train37039,who is the us senator for washington state,n
10963,train37040,who has won the most races at richmond,n
10964,train37044,who sings the r & b song cupid,n
10965,train37048,who won season 13 of hell's kitchen,n
10966,train37053,what is the origin of the name yasmin,n
10967,train37055,who was the french prime minister most responsible for building the absolute monarchy of france,n
10968,train37056,who established the republic of china in 1912 ce,n
10969,train37062,who does kanye west voice in south park,n
10970,train37065,who sang you are a magnet and i am steel,n
10971,train37069,who played in the movie play misty for me,n
10972,train37071,who appoints the chief minister of a state,n
10973,train37078,who was forced to give agamemnon's prize,n
10974,train37079,who won the india's next superstar grand finale,n
10975,train37080,when did the del mar fair change its name,n
10976,train37081,who sang the best is yet to come,n
10977,train37083,who sang if i could change the world,n
10978,train37084,who is the first master chef of india,n
10979,train37087,who came up with the resource based view,n
10980,train37090,who is the leonard that merle haggard sings about,n
10981,train37092,who sings darling if you want me to be closer,n
10982,train37098,who sang the song give me the night,n
10983,train37102,who does the voice of waternoose in monsters inc,n
10984,train37105,who voices rocket in telltale's guardians of the galaxy,n
10985,train37106,who won survivor blood vs water san juan del sur,n
10986,train37111,when was the first lettered machine - like typewriter invented and by whom,n
10987,train37113,who wrote storms never last do they baby,n
10988,train37127,who dies in written in my own heart's blood,n
10989,train37131,who bowled the first ball of the world cup 1975,n
10990,train37133,who wrote they long to be close to you,n
10991,train37138,who played ruth in its a wonderful life,n
10992,train37139,where did the last name daniel come from,n
10993,train37140,who is running for seattle mayor in 2017,n
10994,train37144,who played guitar on speak of the devil,n
10995,train37146,who won the very first season of survivor,n
10996,train37148,who are the key players in the business of creating and improving real property,n
10997,train37149,where does the last name meyers come from,n
10998,train37155,where did the last name cox come from,n
10999,train37159,what is abby's real name from ncis,n
11000,train37162,who founded the samaj samata sangh in 1927,n
11001,train37165,what animal has the scientific name phoenicopterus roseus,n
11002,train37166,who was the last person executed in ireland,n
11003,train37169,who planted the bomb at the atlanta olympics,n
11004,train37172,who played ed hall on one life to live,n
11005,train37177,who sang there ain't no cure for the summertime blues,n
11006,train37179,who is the longest serving mp in the uk,n
11007,train37180,who is the newly elected mayor of atlanta,n
11008,train37182,dead skunk in the middle of the road who sang it,n
11009,train37183,who developed the surgical procedure known as a lobotomy,n
11010,train37187,who is the killer in the movie the collector,n
11011,train37189,who plays the wanderer in vikings season 3,n
11012,train37197,who is the founder of law of attraction,n
11013,train37199,who does bianca marry in taming of the shrew,n
11014,train37202,who led a successful marxist revolution in north korea,n
11015,train37204,who plays lana winters in american horror story,n
11016,train37207,who votes for acc player of the year,n
11017,train37215,who sings more more more for target commercial,n
11018,train37217,who plays the devil in the devil's advocate,n
11019,train37219,who won the govenor race in new york,n
11020,train37222,who sang walking in the air on the film the snowman,n
11021,train37228,who is the founder of khan academy of hugli popular free online education platform,n
11022,train37231,who has the longest wingspan in nba history,n
11023,train37235,who abdicated from the british throne in 1936,n
11024,train37236,who wrote standing in the need of prayer,n
11025,train37244,when can you call in a missing person,n
11026,train37248,what is the name of the traditional drink of oaxaca,n
11027,train37255,who hit the shot heard round the world golf,n
11028,train37257,meri durga all characters real name with photo,n
11029,train37258,who are the us representatives from north carolina,n
11030,train37259,who suggested class conflict drives human history and is at the core of human progress,n
11031,train37262,who conducts a title search and issues a report,n
11032,train37265,who won the football world cup in 2008,n
11033,train37271,who played tom paris in star trek voyager,n
11034,train37275,where did the name phillips 66 come from,n
11035,train37283,who is running for governor in the state of oregon,n
11036,train37284,who plays as double g in game shakers,n
11037,train37287,where does the last name yaw come from,n
11038,train37289,who sings the theme song for one on one,n
11039,train37296,who played david in flight of the navigator,n
11040,train37297,name the president of india who inaugurated the birla planetarium,n
11041,train37303,who starred in the movie where eagles dare,n
11042,train37304,the greek usually thought of as the first western philosopher was who,n
11043,train37306,who did the ravens beat in their first super bowl,n
11044,train37307,who wrote the song here comes my baby,n
11045,train37310,what is the meaning of horton hears a who,n
11046,train37316,who did dos anjos beat for the title,n
11047,train37321,who wrote the night has a thousand eyes,n
11048,train37327,who has given the concept of functional alternatives,n
11049,train37332,who made major contributions to environmental protection in the early 1900s,n
11050,train37340,who did roger perry play on star trek,n
11051,train37347,who was the leader of the kaivarta revolt,n
11052,train37350,name of thailands new year festival in april,n
11053,train37351,who are the characters in metalocalypse based on,n
11054,train37355,who sang when you're hot you're hot when you're not you're not,n
11055,train37356,who opposed the two factor theory of intelligence,n
11056,train37357,who threw a tv out of a hotel window,n
11057,train37358,how do you call a person from sweden,n
11058,train37361,what do the knights who say ni change their names to,n
11059,train37362,who was the first person to settle dodge city,n
11060,train37364,who was associated with the establishment of the banaras hindu university,n
11061,train37367,who were the salzburgers and why did they migrate to america,n
11062,train37370,who sang the song i've got the power,n
11063,train37374,who wrote do you want to build a snowman,n
11064,train37376,who sings the song sit still look pretty,n
11065,train37378,who is protected under the ada of 1990,n
11066,train37379,who is the ross ice shelf named after,n
11067,train37381,who is credited as the restorer of anatomy,n
11068,train37382,who is the actor that plays ty in heartland,n
11069,train37400,who is madison on days of our lives,n
11070,train37401,who sang hello john gotta new motor,n
11071,train37402,who is the owner of american top team,n
11072,train37407,who owns the movie rights to harry potter,n
11073,train37414,who becomes chief of police on the closer,n
11074,train37419,who was the doctor who used maggot debridement therapy in world war i,n
11075,train37420,how many degrees did the scottish rite confer by name at its founding,n
11076,train37421,who played the role of laxman in ramayan,n
11077,train37425,who played sean connery on saturday night live jeopardy,n
11078,train37426,who is the actor that plays frank gallagher,n
11079,train37430,who wrote i'll be there for you bon jovi,n
11080,train37433,who sang the song sunday morning coming down,n
11081,train37434,who got constructed the moti masjid in delhi,n
11082,train37437,who was billy the kid in young guns,n
11083,train37438,who did arsenal play in the champions league final,n
11084,train37439,who won the cricket match between pakistan and ireland,n
11085,train37440,who invented the frozen popsicles and in what year,n
11086,train37443,what do you call someone who does graffiti,n
11087,train37448,what is the name of epazote in english,n
11088,train37450,who won the first soca monarch in trinidad,n
11089,train37455,who plays the voice of azula in avatar,n
11090,train37457,who directed the film 'death in the west',n
11091,train37459,who played frankenstein's monster in penny dreadful,n
11092,train37460,who wrote all i want for christmas is my two front teeth,n
11093,train37461,what is the name of commerical wing of isro,n
11094,train37463,name the village of telangana in which coal was found for the first time,n
11095,train37470,what is the name of the train station in vienna,n
11096,train37472,who sings is someone else calling you baby,n
11097,train37475,who is calling the college football playoff games,n
11098,train37480,who sings my love open the door to your heart,n
11099,train37482,who did the cubs play in the 2016 playoffs,n
11100,train37483,who helps the minister to form a decision,n
11101,train37489,who played simone on head of the class,n
11102,train37497,who sang the last train to san fernando,n
11103,train37498,what is the name of the uva mascot,n
11104,train37499,who was the key figure in the american school of philosophy known as transcendentalism,n
11105,train37504,who were the backup singers for elvis presley,n
11106,train37506,who is the falun gong confronting by hacking into chinese tv station broadcasts,n
11107,train37507,who appoints the governer of nepal rastra bank,n
11108,train37511,who is the catcher for the st louis cardinals,n
11109,train37512,who is responsible for appointing the administrator of the u.s. environmental protection agency,n
11110,train37516,who sings i got the magic in me,n
11111,train37517,the first person to use the word geography was,n
11112,train37518,who sang it feels like the first time,n
11113,train37521,who played roger coleridge on ryan's hope,n
11114,train37527,where did the name coon cheese come from,n
11115,train37532,who wrote the song try and catch the wind,n
11116,train37533,who is credited with developing the concept of a 'megalopolis',n
11117,train37537,who plays at the bank of america stadium,n
11118,train37538,who r the knights of the round table,n
11119,train37544,where did the last name reynolds come from,n
11120,train37545,who plays the professor in chronicles of narnia,n
11121,train37549,who was the first character on sesame street,n
11122,train37554,where did the last name cruz come from,n
11123,train37555,who sings i've done everything for you,n
11124,train37557,who wrote if heaven wasn't so far away lyrics,n
11125,train37558,who played the beatles in the dewey cox movie,n
11126,train37567,who is the doctor from once upon a time,n
11127,train37589,who sang the song i don't care anymore,n
11128,train37591,who has responsibility for preparing corporate annual reports,n
11129,train37597,who plays wo fat on original hawaii 5-0,n
11130,train37598,who plays the babysitter in crazy stupid love,n
11131,train37605,what does the name larry mean in english,n
11132,train37613,the altair is considered the first successful personal computer. who developed it,n
11133,train37614,who discovered insulin which can be used for medical saver,n
11134,train37615,who represents el paso in the house of representatives,n
11135,train37618,who invented the 4 way automatic traffic light,n
11136,train37620,when was the last person to be executed in california,n
11137,train37623,who wrote you'll never know just how much i love you,n
11138,train37625,who sings the song blame it on me,n
11139,train37632,who commentated on the 1966 world cup final,n
11140,train37634,who is the secretary of state in arkansas,n
11141,train37636,the name of the compound formed by combining carbon atoms with oxygen atoms,n
11142,train37639,who do you love - george thorogood and the destroyers,n
11143,train37641,what is the name for the supercontinent in the continental drift hypothesis,n
11144,train37644,who played the bow tie killer in problem child,n
11145,train37646,who owns san miguel beer corporation in the philippines,n
11146,train37648,who sings true detective season 1 theme song,n
11147,train37650,who started the slogan of right to work in france,n
11148,train37651,who has the power to make naturalization laws for the united states,n
11149,train37653,who preside over the privy council of great britain,n
11150,train37654,who plays the bully in freaks and geeks,n
11151,train37656,who wrote we were soldiers once and young,n
11152,train37657,who forced the umayyads out of spain by 1492,n
11153,train37660,french explorer who first arrived in canada in 1534,n
11154,train37663,who is the current governor of gilgit baltistan,n
11155,train37665,who won the 2018 election in sierra leone,n
11156,train37666,who controlled the house and senate in 1994,n
11157,train37669,who does director of national intelligence report to,n
11158,train37686,who wrote ob la di ob la da,n
11159,train37690,who directed the union pacific railroad’s movement west,n
11160,train37692,who was president when the afghanistan war started,n
11161,train37693,where does the suffix go in a name,n
11162,train37695,who wrote fear and loathing in las vegas,n
11163,train37696,who hit the winning runs for rajasthan royals in the 2008 ipl,n
11164,train37697,who has the largest ferry system in the world,n
11165,train37698,who played mamie on the young and the restless,n
11166,train37700,who holds the record for longest sniper shot,n
11167,train37702,who sang i was born in saginaw michigan,n
11168,train37707,who does the scarecrow work for in batman begins,n
11169,train37714,who is the stranger in the book called the stranger,n
11170,train37715,name the three largest latino groups in the united states,n
11171,train37723,where did the last name henderson come from,n
11172,train37724,who sang sweet dreams baby with roy orbison,n
11173,train37728,who sings in the middle of a memory,n
11174,train37736,who do bristol city share their ground with,n
11175,train37741,who sings all i want is you from juno,n
11176,train37742,who does milo ventimiglia play on this is us,n
11177,train37747,who sang oh for the wings of a dove,n
11178,train37748,who played scum of the earth on wkrp,n
11179,train37751,who did puerto rico vote for for president,n
11180,train37752,who played james bond in from russia with love,n
11181,train37754,what is the origin of the name jonathan,n
11182,train37756,who is the football coach at penn state,n
11183,train37763,who does raven symone play in the little rascals,n
11184,train37764,who was the first person diagnosed with autism,n
11185,train37766,who played the boxer in pat and mike,n
11186,train37767,who established game management as a profession in the united states,n
11187,train37768,who was the 45th president of the us,n
11188,train37772,who goes first after a go in cribbage,n
11189,train37773,who did def leppard tour with in 1981,n
11190,train37777,who is the parent company of fox news,n
11191,train37785,who does the voice of sanjay and craig,n
11192,train37787,who did the pittsburgh penguins beat in the stanley cup,n
11193,train37788,who did the voice of et in the movie,n
11194,train37789,who gives oath to chief minister of delhi,n
11195,train37792,who played bud on the bill cosby show,n
11196,train37800,who was the devil wears prada written about,n
11197,train37802,tv show about a doctor who can't die,n
11198,train37803,who won the abu dhabi grand prix 2017,n
11199,train37804,who won the second million dollars in survivor all stars,n
11200,train37805,who starred in around the world in 80 days,n
11201,train37806,who tried to stop ravana from kidnapping sita,n
11202,train37807,the name of the first ever vax that was sold in the uk,n
11203,train37808,who own the forest and wildlife in india,n
11204,train37809,who played the mambo teacher on the honeymooners,n
11205,train37810,what was the name of the band on the titanic,n
11206,train37816,who wrote the theme song for the west wing,n
11207,train37818,famous marathon runner who died of a heart attack,n
11208,train37820,who sings the song a penny for your thoughts,n
11209,train37822,who got cut from the 1980 olympic hockey team,n
11210,train37823,who played celie in the color purple on broadway,n
11211,train37830,who was the highest-ranking black officer in the u.s. army at the beginning of the first world war,n
11212,train37836,who plays the fbi agent in prison break,n
11213,train37843,who sang i dreamed a dream on britain's got talent,n
11214,train37849,who played an important role in spreading the swadeshi movement across india,n
11215,train37851,who is the winningest quarterback in ncaa history,n
11216,train37861,who made twerking a global phenomenon in august,n
11217,train37864,who got married at the end of wild oats,n
11218,train37865,who is the president of holy cross college,n
11219,train37866,who plays gaston on once upon a time,n
11220,train37867,who wrote have yourself a merry little christmas lyrics,n
11221,train37875,who was supposed to be in back to the future,n
11222,train37877,who invented the coat of arms of trinidad and tobago,n
11223,train37878,who came up with the 1980s genre new wave,n
11224,train37881,who gave the concept of elasticity of demand,n
11225,train37882,who plays jonah breeland on hart of dixie,n
11226,train37884,who built the great mound near anderson indiana,n
11227,train37885,who sings we all die young steel dragon,n
11228,train37886,who does the russian goal keeper play for,n
11229,train37892,who sings the song i still get jealous,n
11230,train37897,who sings i'm on the outside looking in,n
11231,train37900,in the story ceres and proserpina who or what symbolizes spring,n
11232,train37904,who was in charge of writing the declaration of independence,n
11233,train37913,who wrote the music for zorba the greek,n
11234,train37916,who does bobby brown play in the wire,n
11235,train37921,who sings the blue bell ice cream song,n
11236,train37930,who played matthew in four weddings and a funeral,n
11237,train37935,who sings if i loved you from carousel,n
11238,train37936,who plays chase adams on one tree hill,n
11239,train37937,who was the first person to go skydiving,n
11240,train37940,who played hercules in jason and the argonauts,n
11241,train37944,who played bill weasley in harry potter and the deathly hallows,n
11242,train37945,who won the fight between canelo and mayweather,n
11243,train37947,actor who plays justin in home and away,n
11244,train37952,where does the last name fritz come from,n
11245,train37954,who is england womens all time leading appearance maker,n
11246,train37956,jaya real name of sajan re phir jhoot mat bolo,n
11247,train37961,who are the lake erie crushers affiliated with,n
11248,train37964,who fought to organize farm workers in california,n
11249,train37967,who is the controller of budget in kenya,n
11250,train37977,who is the actor who plays jj on speechless,n
11251,train37984,who plays brady on days of our lives,n
11252,train37988,who played the pimp in office christmas party,n
11253,train37990,how often does the united states attempt to count every person in the country,n
11254,train37996,who did the music for pride and prejudice,n
11255,train38003,who starred in the most carry on movies,n
11256,train38008,who does christine end up with in the phantom of the opera,n
11257,train38009,who is serviced by the texas school for the blind,n
11258,train38011,who played kyle in child's play 2,n
11259,train38012,what's the dog's name on garfield,n
11260,train38018,who sings the song heat of the moment,n
11261,train38020,how did bullhead city arizona get its name,n
11262,train38021,who has the highest h index in the world,n
11263,train38023,who asserted that the most fundamental element is water,n
11264,train38024,who wrote the song versace on the floor,n
11265,train38043,who sings the song have you heard about the lonesome loser,n
11266,train38051,who discovered the working of stomach and how,n
11267,train38057,who wrote the song heartbreaker sung by dionne warwick,n
11268,train38059,who did niall horan write this town about,n
11269,train38061,who gave the cyclical theory of socail change,n
11270,train38071,who discovered the most elements on the periodic table,n
11271,train38075,who has the longest sellout streak in sports,n
11272,train38077,who played the indian chief in yellowstone kelly,n
11273,train38081,who said it better to look good than to feel good,n
11274,train38086,who owns horizon blue cross blue shield of nj,n
11275,train38088,who played lottie in duchess of duke street,n
11276,train38089,who invented fountain pen and in which year,n
11277,train38094,who plays lupin in the harry potter movies,n
11278,train38096,who won the grand national last year 2017,n
11279,train38097,the youngest person to win olympic gold medal,n
11280,train38099,who played helen in come fly with me,n
11281,train38100,who sings the song hello it's me,n
11282,train38101,who did louisville beat for the national championship in 2013,n
11283,train38102,who hit the last home run in municipal stadium,n
11284,train38106,who were the soviets who coordinated strikes in 1905,n
11285,train38110,what is the botanical name of siam weed,n
11286,train38115,who played doc holliday in the life and legend of wyatt earp,n
11287,train38118,dns entry in the subject alternative name extension,n
11288,train38119,who played the lead role in secret superstar,n
11289,train38130,where does the name guillain-barre syndrome come from,n
11290,train38133,who won the college football championship in 1978,n
11291,train38134,who is the edward in flower of scotland,n
11292,train38146,what is the old name of madina tul munawarh,n
11293,train38154,who is famous for singing god bless america,n
11294,train38158,who won the dronacharya award in 2007 for archery,n
11295,train38170,how did the brazilian wax get its name,n
11296,train38171,who sang 2 pints of lager and a packet of crisps,n
11297,train38174,who played captain nemo in 20 000 leagues under the sea,n
11298,train38179,who is the unknown god in acts 17 23,n
11299,train38183,where does the last name bruce come from,n
11300,train38184,what is the scientific name of jasmine flower,n
11301,train38186,who wrote the song let me down easy,n
11302,train38187,person of interest what kind of dog is bear,n
11303,train38190,what is the name of an australian wasp,n
11304,train38195,who appoints judges to the courts in ireland,n
11305,train38196,what is the fake name that odysseus gives,n
11306,train38199,how did pen y ghent get its name,n
11307,train38202,who is the coach of the carolina hurricanes,n
11308,train38205,who sings it called christmas with a capital c,n
11309,train38211,www is another name of internet true or false,n
11310,train38212,who played dash rip rock on the beverly hillbillies,n
11311,train38216,where did the stone roses get their name,n
11312,train38217,who voices gray in fairy tail english dub,n
11313,train38218,who wrote the gospel song celebrate me home,n
11314,train38221,who began the first modern industrial research laboratory,n
11315,train38229,who has the most defensive player of the year awards nfl,n
11316,train38230,who recorded the song total eclipse of the heart,n
11317,train38231,what was the name of tonto's horse,n
11318,train38232,who plays g mendez on orange is the new black,n
11319,train38240,who voiced frollo in hunchback of notre dame,n
11320,train38241,who was the host of the dating game,n
11321,train38243,who is the brown wizard in the hobbit,n
11322,train38250,who bears investment risk in defined contribution plan,n
11323,train38253,who does the voice of siri for apple,n
11324,train38257,who played goldmember in the austin powers movie,n
11325,train38261,who played the role of bhallaldev in bahubali,n
11326,train38263,who built the cube in the movie cube,n
