,_id,text,orig_gender
2243,train36912,who played the female russian spy on hogan heroes,g
2244,train36913,who plays cami harris on last man standing,g
2245,train36935,who played fez's girlfriend caroline on that 70 show,g
2246,train36936,who wrote he was there all the time,g
2247,train36962,who played sam tyler's mom in life on mars,g
2248,train37030,who does tess end up with on mcleods daughters,g
2249,train37034,who created a statue of the idealized male thus creating the greek canon of proportions,g
2250,train37036,who were the bronte sisters and what did they write,g
2251,train37045,who played the little girl in jersey girl,g
2252,train37058,who voiced the pink alien in american dad,g
2253,train37066,what is the queen of spain's name,g
2254,train37067,who plays db russell's son on csi,g
2255,train37088,who was the first canadian in space what does he do now,g
2256,train37114,who sings if you see her with reba,g
2257,train37122,who does molly marry in wives and daughters,g
2258,train37137,whats the name of the daughter in the addams family,g
2259,train37161,who was the roman emperor when christ was born,g
2260,train37178,who sang never seen a girl like you before,g
2261,train37206,who played rockford's dad in the rockford files,g
2262,train37220,who played the leader of the saxons in king arthur,g
2263,train37224,who is crowned king of scotland at the end of macbeth,g
2264,train37234,man who climbed mount everest with no legs,g
2265,train37238,who did prince write little red corvette about,g
2266,train37279,the girl who leapt through time who is the aunt,g
2267,train37302,who plays piper's brother in orange is the new black,g
2268,train37313,who played george luz in band of brothers,g
2269,train37344,what was the drivers name on driving miss daisy,g
2270,train37371,how did the bull moose party get its name,g
2271,train37377,who was the boy actor in the black stallion,g
2272,train37383,name of the waitress on it's always sunny,g
2273,train37385,who plays the scarlet witch in marvel movies,g
2274,train37396,man who killed family and set house on fire,g
2275,train37403,who wrote the song man in the box,g
2276,train37441,who plays kate mom in john tucker must die,g
2277,train37522,who is the girl in the video just the way you are,g
2278,train37523,who plays sister julienne in call the midwife,g
2279,train37542,who sang ol man river in showboat 1951,g
2280,train37571,who played tony montana's mother in scarface,g
2281,train37590,who played the youngest daughter on the brady bunch,g
2282,train37600,who plays jack's daughter on without a trace,g
2283,train37611,who played mr kidd in diamonds are forever,g
2284,train37617,who played the mohawk guy in road warrior,g
2285,train37619,who played shawn hunter in boy meets world,g
2286,train37627,who plays the grandma on big city green,g
2287,train37631,who was the king of england during pride and prejudice,g
2288,train37672,is blair a boy or girl's name,g
2289,train37680,who sang sister mary robert in sister act,g
2290,train37681,who sang i wanna be bobby girl,g
2291,train37687,english queen who never set foot in england,g
2292,train37699,who is the guy dancing on stage with nirvana at reading,g
2293,train37706,who played floyd talbert in band of brothers,g
2294,train37730,who is known as iron man of haryana,g
2295,train37746,man in the bible who sacrificed his daughter,g
2296,train37750,who plays the little boy in the santa clause,g
2297,train37762,who played napoleon solo in man from uncle,g
2298,train37791,who is a pilot and what does he do,g
2299,train37793,who is the girl in the jergens commercial,g
2300,train37841,who was the girl in ernest saves christmas,g
2301,train37850,who plays the waitress on it's always sunny in philadelphia,g
2302,train37859,who played the king of france in the tudors,g
2303,train37863,who sings i want a man with a slow hand,g
2304,train37890,who did captain ahab know opposed his pursuit of the great white whale,g
2305,train37898,who is the girl in more than you know song,g
2306,train37909,who is billy's father on the young and the restless,g
2307,train37925,who sinned this man or his parents verse,g
2308,train37946,who were the two female governors of texas,g
2309,train37951,who refused his best actor oscar for patton,g
2310,train37955,who won the best actress award in filmfare 2018,g
2311,train37975,who played elliot's sister in mr robot,g
2312,train37989,who played jake russell in the good witch,g
2313,train37993,who plays daniel faraday's mother on lost,g
2314,train38025,who played cochise in taza son of cochise,g
2315,train38070,who plays kurt weller's father on blind spot,g
2316,train38078,who wrote how can i miss you when you won't go away,g
2317,train38079,who is the only man known to have witnessed the assassinations of 3 different presidents,g
2318,train38104,who sang lead vocals on blue collar man,g
2319,train38125,who won the 1979 ncaa men's basketball championship,g
2320,train38140,who played the jackass guy in happy gilmore,g
2321,train38147,who was the first woman executed in georgia,g
2322,train38162,who is the original singer of soul man,g
2323,train38175,who plays maddie hayward on the good wife,g
2324,train38181,who is known for his forensic contribution to anthropometry,g
2325,train38214,necessity is the mother of invention who said this,g
2326,train38215,who won the ncaa women's volleyball championship,g
2327,train38236,who is the girl in the movie labyrinth,g
2328,train38248,who does the voice of justine in why him,g
2329,train38252,who were the soldiers in band of brothers,g
2330,train38264,who played patrice in how i met your mother,g
2331,train38286,who is the actress in guest in london,g
2332,train38334,who was the king at the time of bajirao,g
2333,train38341,who does sir toby marry in twelfth night,g
2334,train38374,who sang for scar in the lion king,g
2335,train38390,who starred in the original father of the bride,g
2336,train38452,who is alive at the end of king lear,g
2337,train38458,who played the father in papa don't preach,g
2338,train38473,who are the members of the brothers osborne,g
2339,train38485,who played the role of shahrukh khan son in kabhi khushi kabhi gham,g
2340,train38508,who played murray's wife on the mary tyler moore show,g
2341,train38509,new zealand famous rugby brothers who played sevens,g
2342,train38549,who starred in funny girl with barbara streisand,g
2343,train38556,who is generally considered to be the father of western philosophy,g
2344,train38557,who does the voice of king candy in wreck it ralph,g
2345,train38589,who is the sun goddess in greek mythology,g
2346,train38593,who is the sister in my sister is among them,g
2347,train38631,who played rodney dangerfield son in back to school,g
2348,train38652,kaun hai jo sapno mein aaya movie actress name,g
2349,train38673,actress who played angel in home and away,g
2350,train38704,who is the female guitarist in this is it,g
2351,train38714,two gentlemen of verona who is sylvia what is she,g
2352,train38728,who is the girl in marc anthony video you sang to me,g
2353,train38730,who was the football player that cut off his finger,g
2354,train38753,who is plutarch and what did he do,g
2355,train38758,who wrote the song god your mama and me,g
2356,train38768,who was pied piper and where did he come from,g
2357,train38777,who is the author of the man booker prize winning book life of pi,g
2358,train38797,who plays miss pierce in foyle's war,g
2359,train38813,who does chris long's brother play for,g
2360,train38828,who is the woman in the shop bells of st john,g
2361,train38851,who plays christinith husband in the other guys,g
2362,train38864,where are the lads who stood with me,g
2363,train38866,who played mr christian in mutiny on the bounty,g
2364,train38868,who was the lead architect that designed the world trade center and when was he born,g
2365,train38926,who was the chairman of the opening and closing ceremonies at the 1960 winter olympics,g
2366,train38930,who owns the four queens in las vegas,g
2367,train38938,who sings i've got a lovely bunch of coconuts in lion king,g
2368,train38939,who played the nun on grounded for life,g
2369,train38964,who sings i was born a ramblin man,g
2370,train38971,who was the first person executed in the salem witch trials,g
2371,train38985,who played daniel's daughter on days of our lives,g
2372,train38993,who played the pigeon sisters on the odd couple,g
2373,train39013,who played the priest in ryan's daughter,g
2374,train39040,who plays chloe's mom on days of our lives,g
2375,train39052,who plays sir smoke alot in half baked,g
2376,train39136,who said he can run but he can't hide,g
2377,train39168,who is the dirty boy on charlie brown,g
2378,train39179,who won the gold medal in men's hockey 2014,g
2379,train39194,what is the name of the host of the bachelor,g
2380,train39233,who wrote the song my girl by the temptations,g
2381,train39234,who sings skinny little boy from cleveland ohio,g
2382,train39284,who was the last woman to be hanged in ireland,g
2383,train39297,who wrote the song mother nature's son,g
2384,train39312,who played the mom on leave it to beaver,g
2385,train39336,who wrote his description of cork cells in micrographia,g
2386,train39338,who was jack sugden's brother in emmerdale,g
2387,train39342,who was known as the man of a thousand faces,g
2388,train39347,who is the guy in the oak furniture land advert,g
2389,train39353,who played the blind girl in fantastic four,g
2390,train39369,who is an official liquidator what are his duties,g
2391,train39372,who played ray finkle's mom in ace ventura,g
2392,train39381,who won the nba first sixth man award,g
2393,train39384,who plays princess amber in the shannara chronicles,g
2394,train39387,who plays mcgarrett's girlfriend on hawaii five o,g
2395,train39407,who wrote the musical score for the godfather,g
2396,train39413,who plays dr cox's wife in scrubs,g
2397,train39414,actress who links the west wing top of the lake and the handmaids tale,g
2398,train39422,who was the first woman elected governor of texas,g
2399,train39436,who is first indian woman to climb mount everest,g
2400,train39443,who won the women's hockey olympics 2014,g
2401,train39451,who sings she's in love with the boy,g
2402,train39482,who won the women's college world series in 2016,g
2403,train39541,who is the female singer in i'm an albatraoz,g
2404,train39567,who is the actress in the fifth element,g
2405,train39570,who ran against obama in his first election,g
2406,train39587,the renown ballet dancer who was known for her dying swan performance was,g
2407,train39588,who becomes the new chairman hunter x hunter,g
2408,train39598,who is tanyas husband in real housewives of cheshire,g
2409,train39600,what is the name of the nz women's cricket team,g
2410,train39621,who sang queen of the night in amadeus,g
2411,train39627,who is the father of gabby's baby on days of our lives,g
2412,train39630,who was the woman who ran the washington post,g
2413,train39638,who is the voice of miss frizzle on the magic school bus,g
2414,train39673,who drew the first image of uncle sam,g
2415,train39674,who played dale the whale on the tv show monk,g
2416,train39681,who was the king of judah when jerusalem fell,g
2417,train39713,who played the mother in the wonder years,g
2418,train39720,who is wennerstrom in the girl with the dragon tattoo,g
2419,train39741,who plays mike's mom on stranger things,g
2420,train39747,who is the lady in the dark is rising,g
2421,train39758,who is the drinking out of cups guy,g
2422,train39796,aisi deewangi dekhi nahi kahi serial actress name,g
2423,train39826,who sang i left her by the river,g
2424,train39845,who does randy end up with in monk,g
2425,train39860,who plays will ferrell's wife in get hard,g
2426,train39862,who played mr spooner in are you being served,g
2427,train39872,who developed the haber process when what country was he from,g
2428,train39880,who is an architect and what does he do,g
2429,train39893,who is lady in waiting to the queen,g
2430,train39904,who sang to know her is to love her,g
2431,train39916,who won the 2018 us open women's,g
2432,train39929,actress who played claire in six feet under,g
2433,train39932,who was the buddha and what did he do,g
2434,train39934,who is the girl tony soprano meets in vegas,g
2435,train39954,who is the youngest of the kardashian sisters,g
2436,train39985,who is known as the father of the bill of rights,g
2437,train39998,who played ian holt on drop dead diva,g
2438,train39999,who wrote girl crush for little big town,g
2439,train40009,who plays the director of funny girl in glee,g
2440,train40018,who played in the movie the man in the moon,g
2441,train40064,who was the original guy on blues clues,g
2442,train40087,the guy who played mad dog on good times,g
2443,train40125,who becomes king after the previous one dies in the hereditary ruler system,g
2444,train40160,who was jim thorpe and what did he do,g
2445,train40210,who played josh in sabrina the teenage witch,g
2446,train40218,who plays benny on the tv show bull,g
2447,train40246,who played the role of princess in kingsman,g
2448,train40250,who is known as the last son of krypton,g
2449,train40259,who is the son of destruction in john 17,g
2450,train40271,who is the guy that plays matt on fuller house,g
2451,train40280,who played the mother on how i met your,g
2452,train40301,who wrote who do you think you are kidding mr hitler,g
2453,train40309,who said you got the juice now man,g
2454,train40321,who sings lets hear it for the boy,g
2455,train40323,who plays trish's mom on jessica jones,g
2456,train40340,who was the girl in the opening scene of jaws,g
2457,train40344,who sang the original captain of her heart,g
2458,train40366,who played jazz's wife on fresh prince,g
2459,train40373,who plays the king of france in the borgias,g
2460,train40391,what is the name of nigeria president wife,g
2461,train40395,who plays phil's dad on modern family,g
2462,train40404,who was the king in the three musketeers,g
2463,train40448,who plays mac's brother on agents of shield,g
2464,train40526,who played jacks father on without a trace,g
2465,train40556,who played the monkey king in forbidden kingdom,g
2466,train40581,who was the man who saved the world,g
2467,train40585,who played tamerlan's wife in patriots day,g
2468,train40587,who is the youngest congressman in the us,g
2469,train40613,what's the name of he man's cat,g
2470,train40657,who played fanny brice in funny girl on broadway,g
2471,train40669,who is the present chairman of kerala state human rights commission,g
2472,train40680,who does the voice of aunt fanny in robots,g
2473,train40685,who is the girl in love in an elevator,g
2474,train40703,who sang the song uncle tom's cabin,g
2475,train40736,who rules if the king is too young,g
2476,train40737,who was the drummer in fun boy three,g
2477,train40762,who is the bad guy in die hard,g
2478,train40765,who plays the girl ghost in harry potter,g
2479,train40779,who transformed himself into a golden deer to lure sita,g
2480,train40811,who played the witch in pirates of the caribbean,g
2481,train40838,who played monica's boyfriend richard in friends,g
2482,train40847,in hope floats who is the little boy,g
2483,train40872,who is anna devane daughter on general hospital,g
2484,train40915,who played mr hood on the little rascals,g
2485,train40924,who played stanley's daughter in the office,g
2486,train40966,who becomes king of erebor when thorin dies,g
2487,train40996,who plays the repo man in repo the genetic opera,g
2488,train41003,who sang what a lucky man he was,g
2489,train41050,who is appointed as the chairman of film and television institute of india,g
2490,train41053,who disguised herself as a man to fight in the war,g
2491,train41078,who is the chairman of bank of america,g
2492,train41112,who was the voice of homer simpson's brother,g
2493,train41168,who played the youngest girl in the brady bunch,g
2494,train41195,who sang is she really going out with him,g
2495,train41217,who played johnny allen's daughter in eastenders,g
2496,train41230,where does the name king charles spaniel come from,g
2497,train41235,who is the actress that plays the mom on the goldbergs,g
2498,train41241,who played mr banks in mary poppins movie,g
2499,train41263,who won wimbledon's men's singles in 1980,g
2500,train41296,how did pluto the dog get his name,g
2501,train41299,who played the daughter in the addams family,g
2502,train41316,who played one armed man in the fugitive,g
2503,train41324,who played sara crewe in a little princess,g
2504,train41333,actress who plays rose in jane the virgin,g
2505,train41381,who married their half sister in the bible,g
2506,train41421,who did mary tudor sister of henry viii marry,g
2507,train41427,who plays white josh on crazy ex girlfriend,g
2508,train41502,who played inigo montoya in the princess bride,g
2509,train41535,who had a hit with it must be him in 1968,g
2510,train41546,who plays the daughter in the movie the house,g
2511,train41596,who played fancy mom on the jamie foxx show,g
2512,train41607,name of the actress in student of the year 2,g
2513,train41612,who won the women's doubles at wimbledon 2017,g
2514,train41631,who played the million dollar man on tv,g
2515,train41633,who played father role in munna bhai mbbs,g
2516,train41654,who sang i was made to love her,g
2517,train41683,who plays ted jones son in pineapple express,g
2518,train41686,what is the name of traditional chinese male clothing,g
2519,train41698,real name of pari in kya haal mr panchal,g
2520,train41708,who is the actress that plays dabby on disjointed,g
2521,train41752,who sang its a working man i am,g
2522,train41772,who plays andrea's sister in the walking dead,g
2523,train41780,who played miss jean brodie in the tv series,g
2524,train41791,who replaced jeremy after he was promoted fnaf,g
2525,train41812,who is in the boy is mine video,g
2526,train41828,who plays the little boy in iron man 3,g
2527,train41831,who played princess summer fall winter spring on howdy doody,g
2528,train41844,who wrote queen of my double wide trailer,g
2529,train41867,who played emma watson's mother in the circle,g
2530,train41927,who played pa in gone with the wind,g
2531,train41928,who played billy elliot's dad in the film,g
2532,train41958,who was the first boyd on last man standing,g
2533,train41972,who played don corleone's daughter in the godfather,g
2534,train41985,who played the father on father knows best,g
2535,train42001,who sings with nickelback in she keeps me up,g
2536,train42038,who played richie's brother in la bamba,g
2537,train42056,who is the longest reigning wwe women's champion,g
2538,train42060,who plays the wildling woman in game of thrones,g
2539,train42083,who plays dyson's son on lost girl,g
2540,train42093,who is lyra's mother in the golden compass,g
2541,train42118,who is big tex and when did he make his debut,g
2542,train42123,who was the inca ruler who greatly expanded the inca empire under his rule,g
2543,train42132,who does oliver queen marry in the arrow,g
2544,train42149,who is the new chairman of national scheduled tribes commision,g
2545,train42175,who plays tony stark's mom in civil war,g
2546,train42190,who played the father on what's happening,g
2547,train42197,who plays walter denton on our miss brooks,g
2548,train42204,who played mel gibson's wife in signs,g
2549,train42209,who wrote brother love's traveling salvation show,g
2550,train42226,who played joy's mother on hot in cleveland,g
2551,train42246,in the show lucifer who is his father,g
2552,train42249,who is mr fiers in amazing spider man,g
2553,train42304,who married mr collins in pride and prejudice,g
2554,train42334,who sings someday lady you'll accomp'ny me,g
2555,train42341,who won the women's asia t20 cup 2018,g
2556,train42344,who played leo's daughter on west wing,g
2557,train42350,who was known as the man of blood and iron in world history,g
2558,train42353,who plays princess jasmine on once upon a time,g
2559,train42358,who is the lead actress in jurassic world,g
2560,train42409,who played prince albert in the young victoria,g
2561,train42411,who sang this girl is a woman now,g
2562,train42429,who is known as the father of modern nigeria theatre,g
2563,train42439,who wrote the letter that mrs. ansley believed was from mr. slade twenty years earlier,g
2564,train42457,who plays alicia's brother in the good wife,g
2565,train42460,who plays sarah walker in brothers and sisters,g
2566,train42469,who was the first female amputee to climb mount everest,g
2567,train42480,who played the orion girl in star trek,g
2568,train42496,who is the actress that plays debbie gallagher,g
2569,train42498,who sings the song i kissed a girl and i liked it,g
2570,train42519,who did our lady of knock appear to,g
2571,train42522,what is the name of the girl chipmunks,g
2572,train42540,who plays the nun on orange is the new black,g
2573,train42554,where are we now video who is the girl,g
2574,train42599,who plays the mayor in the good witch,g
2575,train42644,who is the actress who plays v on shameless,g
2576,train42656,who sang in the court of the crimson king,g
2577,train42662,who played the mother in yankee doodle dandy,g
2578,train42682,who shot dexter's sister in season 4,g
2579,train42719,who plays lucas friar on girl meets world,g
2580,train42749,who played the little girl on the bernie mac show,g
2581,train42765,who sang hakuna matata from the lion king,g
2582,train42772,who did robin stalk in how i met your mother,g
2583,train42773,who played monique on fresh prince of bel air,g
2584,train42774,who plays pam's grandma in the office,g
2585,train42780,who is the man that appears on the wally trophy,g
2586,train42789,who is the guy who lost weight eating subway,g
2587,train42825,who is the guy that does the shamwow commercials,g
2588,train42870,who sings the song this little girl is mine,g
2589,train42872,who wrote the song daddy don't you walk so fast,g
2590,train42890,who played the female stormtrooper in the force awakens,g
2591,train42895,who sang the song queen of my heart,g
2592,train42911,who played the dad on the patty duke show,g
2593,train42929,who plays mercy's girlfriend on orange is the new black,g
2594,train42948,who is the voice of mr potato head,g
2595,train42974,who is the girl who sang with eminem on saturday night live,g
2596,train42979,who won the 1993 king of the ring,g
2597,train42998,who is on the queen is dead cover,g
2598,train42999,who is the father of the air force,g
2599,train43005,who is devon's father on young and the restless,g
2600,train43006,who played ms darbus in high school musical,g
2601,train43019,who won the women's wimbledon championship 2015,g
2602,train43026,who played princess jelly in carry on up the khyber,g
2603,train43030,who do the kings in a deck of cards represent,g
2604,train43034,who is the father in rumor has it,g
2605,train43052,. only player in history who won world cup as captain and coach for his nation,g
2606,train43053,who did james bond marry in on her majesty's secret service,g
2607,train43067,who plays the tin man on the wiz,g
2608,train43122,who played the oldest daughter in the partridge family,g
2609,train43140,who sings gary indiana in the music man,g
2610,train43156,who believed that a government should be run by philosopher kings,g
2611,train43168,who was locked in the basement on desperate housewives,g
2612,train43183,who owns the alluvian hotel in greenwood ms,g
2613,train43191,who plays vivian in fresh prince of bel air,g
2614,train43217,who is credited with starting the second wave of the women's rights movement in the united states,g
2615,train43221,who plays emma's father on bates motel,g
2616,train43232,who won the ladies roar of the rings,g
2617,train43308,who was sinclair lewis and what did he do,g
2618,train43319,who was the actor that played luca brasi in the godfather,g
2619,train43329,who did rafiki voice in the lion king,g
2620,train43332,who is the actor who plays the maytag man,g
2621,train43340,who does the voice of mr elephant in peppa pig,g
2622,train43346,who was the guy who shot up the movie theater,g
2623,train43348,who played mr grainger in are you being served,g
2624,train43368,who played churchill's wife in the crown,g
2625,train43387,who is opening for john mayer on his tour,g
2626,train43433,who sings the song that girl is poison,g
2627,train43453,who played mr. carlson on wkrp in cincinnati,g
2628,train43470,who plays the stunt man in the geico commercial,g
2629,train43476,who played edward 40 hands how i met your mother,g
2630,train43477,who was the chocolate pilot and why was that his nickname,g
2631,train43482,where is the guy who plays calvin on 227,g
2632,train43485,who sang nice one cyril nice one son,g
2633,train43543,who played spock's dad on star trek,g
2634,train43552,who plays sons of anarchy president in mayans,g
2635,train43576,who is the girl in far east movement like a g6,g
2636,train43578,who sang your mama don't dance and your daddy don't rock and roll,g
2637,train43589,who is the girl dancing with pitbull in timber,g
2638,train43598,who plays alba in the time traveler's wife,g
2639,train43632,who plays penny's boyfriend on big bang theory,g
2640,train43644,who becomes badnaam for her darling according to the song in dabangg,g
2641,train43658,sanford and son what was his wife's name,g
2642,train43702,who plays the bad guy in elmo in grouchland,g
2643,train43755,who was the first king of ancient india,g
2644,train43789,who is one of the founding fathers of symbolic interactionism,g
2645,train43820,who is the sportscaster that bit the lady,g
2646,train43823,who is the female singer in all that remains,g
2647,train43840,who played katie douglas on my three sons,g
2648,train43867,who is the dead king in emperor of thorns,g
2649,train43897,who is the father of seir in the bible,g
2650,train43931,who achieved international fame as a drag queen,g
2651,train43946,who did nate archibald date in gossip girl,g
2652,train43953,who won the men's fifa world cup 2016,g
2653,train43954,who plays lilith as a little girl in supernatural,g
2654,train43979,who is the new girl on breakfast television,g
2655,train43984,who forced the king and the royal family to abandon versailles and return to paris,g
2656,train44003,who was the black guy in breaking bad,g
2657,train44015,who plays seth rogen's wife in neighbors,g
2658,train44026,who was the first woman to be sent into space,g
2659,train44069,who is the lead singer for iron maiden,g
2660,train44072,who is the scottish girl on the wright stuff,g
2661,train44085,who is the movie gone girl based on,g
2662,train44102,who plays the dad in the after party,g
2663,train44113,who plays captain in how i met your mother,g
2664,train44143,who plays paige in the prince and me,g
2665,train44152,who won big brother battle back season 18,g
2666,train44176,movie about a blind man who regains sight,g
2667,train44185,who wrote the song grandpa by the judds,g
2668,train44201,who was the first african amercian woman to be crowned miss america,g
2669,train44202,who is the actress who plays po on teletubbies,g
2670,train44203,who is the girl in janie's got a gun,g
2671,train44234,who kissed the girl and made them cry,g
2672,train44243,who played the little boy in soul food,g
2673,train44281,who plays ashley cowgills wife in happy valley,g
2674,train44373,who played maureen ashby on sons of anarchy,g
2675,train44391,who played young king t'chaka in black panther,g
2676,train44395,who played adam in bonanza and where is he,g
2677,train44412,why does lewis change his name to cornelius,g
2678,train44424,who played that girl in the tv series,g
2679,train44426,who is the girl in crawling linkin park video,g
2680,train44427,who was the mom on sweet life of zack and cody,g
2681,train44454,who built the basilica of our lady of guadalupe,g
2682,train44463,who played aunt ethel on sanford and son,g
2683,train44481,who played tony blair in the film the queen,g
2684,train44492,who is the son of lord krishna n rukmini,g
2685,train44502,who played ma in every which way but loose,g
2686,train44504,who played grandma pearl in big fat liar,g
2687,train44521,who was proclaimed the german emperor in 1871,g
2688,train44523,who plays emily and katie's dad in skins,g
2689,train44529,who plays jane's mother in jane the virgin,g
2690,train44539,who played the little girl in the original exorcist,g
2691,train44616,who is the congresswoman that wears cowboy hats,g
2692,train44658,who was the bull rider on dancing with the stars,g
2693,train44711,who played the little girl in worzel gummidge,g
2694,train44726,who has won the 2016 australian open men's single title,g
2695,train44738,who is the woman on the surfer rosa album cover,g
2696,train44746,when does barney find out who the mystery girl is,g
2697,train44857,at the end of act v who will be crowned as new king of scotland,g
2698,train44865,who is the little boy in robocop 2,g
2699,train44876,who sings you must be a special lady and a very exciting girl,g
2700,train44927,who played miles on sabrina the teenage witch,g
2701,train44937,who plays young lily bass in gossip girl,g
2702,train44979,who wrote the music to the music man,g
2703,train45010,who plays roseanne's mom on the show,g
2704,train45033,who played roger's wife on what's happening,g
2705,train45071,who played the crazy guy in prison break,g
2706,train45082,who was the actress that died in a skiing accident,g
2707,train45097,who was the woman that died at chappaquiddick,g
2708,train45124,who played alma in the ghost and mr chicken,g
2709,train45125,who sings the song break up with him,g
2710,train45132,who plays the witch in the last witch hunter,g
2711,train45137,who plays the queen in the musketeers bbc,g
2712,train45150,who sings who's making love to your old lady,g
2713,train45168,where was in the name of the king filmed,g
2714,train45170,who played juggles the clown on fresh prince,g
2715,train45270,who played the aunts in james and the giant peach,g
2716,train45276,who sings better than i in joseph king of dreams,g
2717,train45298,who plays the dad in high school musical,g
2718,train45321,who is the actress that plays mary jane in spiderman,g
2719,train45340,who plays kim fox's husband in eastenders,g
2720,train45362,who is the actress who plays estelle on friends,g
2721,train45363,who plays leslie mann's daughter in blockers,g
2722,train45392,what is the name of a female donkey,g
2723,train45395,movie about a little boy who is a robot,g
2724,train45403,who is trinity's father on sons of anarchy,g
2725,train45423,who played the tremor brothers in smokin aces,g
2726,train45446,who played jack in harley davidson and the marlboro man,g
2727,train45452,who won the men's singles in 2010,g
2728,train45467,who plays the dad in princess protection program,g
2729,train45490,who does the voice of santa on american dad,g
2730,train45506,who does the voice of ryan reynolds on family guy,g
2731,train45591,who was the crazy guy in police academy,g
2732,train45603,who plays miss hardbroom in the worst witch,g
2733,train45623,who played the bride of frankenstein in the original movie,g
2734,train45631,who wrote father i stretch my hands to thee,g
2735,train45632,who is the richest man in new zealand,g
2736,train45641,who plays clay's son on one tree hill,g
2737,train45664,who holds the world record for men's 400m hurdles,g
2738,train45670,who sings save rock and roll with fall out boy,g
2739,train45726,actress who played the bionic woman in the seventies,g
2740,train45745,who is the lady in the hughesnet commercial,g
2741,train45792,according to the hymn to the aton who is the son of the aton,g
2742,train45796,ex wives of rock who were they married to,g
2743,train45846,who plays sister winifred in call the midwife,g
2744,train45863,who is the guy in sling tv commercial,g
2745,train45911,who plays rachel's mom in season 2 of friends,g
2746,train45918,who has been the wife and mother of a us president,g
2747,train45919,who is the first woman ias officer in india,g
2748,train45939,who plays tom's wife on parks and recreation,g
2749,train45941,who plays the snow queen in once upon a time,g
2750,train45951,who wrote she used to love me alot,g
2751,train45992,who is the girl moaning in more human than human,g
2752,train46000,who plays king robert's bastard son in game of thrones,g
2753,train46005,who served as the first emperor of the roman empire,g
2754,train46019,who played ted's sister on how i met your mother,g
2755,train46061,who is the father of jen's baby 90210,g
2756,train46063,who is the actor who plays deacons dad on nashville,g
2757,train46096,who sings mama can't buy you love,g
2758,train46153,who played bass on son of a preacher man,g
2759,train46183,who was the first african american female writer,g
2760,train46193,who was the father of mary in the bible,g
2761,train46214,who plays grandma on fresh off the boat,g
2762,train46236,who was the female lead in top gun,g
2763,train46238,who plays the yoga guy in couples retreat,g
2764,train46264,who plays young donny in that's my boy,g
2765,train46285,who got shot in the eye in the godfather,g
2766,train46300,who is the actress playing hayden on general hospital,g
2767,train46316,who was the first danish king to rule england,g
2768,train46343,who sang the song she thinks i still care,g
2769,train46355,who won the men's ncaa hockey tournament,g
2770,train46369,who played cousin millie on father knows best,g
2771,train46372,who did man city beat to win the league,g
2772,train46373,who played zelda on sabrina the teenage witch,g
2773,train46389,movie about a guy who thinks he has superpowers,g
2774,train46434,who played the punk girl in freaks and geeks,g
2775,train46436,who is king alpha in rivers of babylon,g
2776,train46458,who does gary cole play in family guy,g
2777,train46509,who played lacey's husband in cagney and lacey,g
2778,train46526,who sang lonely is a man without love,g
2779,train46546,what is the name of linus and lucy's little brother,g
2780,train46547,who is miss brooke on the skechers commercial,g
2781,train46566,who plays james corden's sister in gavin and stacey,g
2782,train46577,the girl who were kidnapped for 10 years,g
2783,train46582,who won the oscar for best actress in 2012,g
2784,train46595,who plays william wallace's wife in braveheart,g
2785,train46597,who played ed shames in band of brothers,g
2786,train46614,who is the first lady train driver in india,g
2787,train46621,in wuthering heights what is the first name of miss earnshaw,g
2788,train46633,who is lin's father in legend of korra,g
2789,train46637,who sings she left the suds in the bucket,g
2790,train46654,who sings i did it for the girl,g
2791,train46690,who is girl in luis fonsi despacito video,g
2792,train46722,who plays the mom in fresh off the boat,g
2793,train46753,who is called the bird man of india,g
2794,train46760,who was the singer that was killed by his father,g
2795,train46816,who is the original singer of only a fool breaks his own heart,g
2796,train46823,who played ove in a man called ove,g
2797,train46838,who is the actress that played jenny in beverly hills cop,g
2798,train46847,who wrote miss peregrine's home for peculiar,g
2799,train46852,who was known as the mad king of france,g
2800,train46868,what is the name of heroine in i movie,g
2801,train46878,who sings you don't know her like i do,g
2802,train46911,who plays lily van der woodsen in gossip girl,g
2803,train46913,who petitioned the king of england to recognize the rights of colonists,g
2804,train46928,who sings the song long haired country boy,g
2805,train46963,who plays simone canning on the good wife,g
2806,train46964,who played the bond girl in dr no,g
2807,train46986,who does ian wright's son play for,g
2808,train47001,who was the first king to be crowned in westminster abbey,g
2809,train47015,who is the only man in the u.s. military to have been executed for desertion during world war two,g
2810,train47023,who was the king who brought france the greatest amount of religious peace,g
2811,train47033,who played anne boleyn in a man for all seasons,g
2812,train47040,who is the actress that plays in the movie peppermint,g
2813,train47145,name of heroine in shaadi mein zaroor aana,g
2814,train47153,who plays detective stabler's wife on law and order svu,g
2815,train47163,who plays tina in the princess and the frog,g
2816,train47184,who played the witch in hr puff n stuff,g
2817,train47192,who is uncle henry in the wizard of oz,g
2818,train47209,who plays sandy rivers on how i met your mother,g
2819,train47232,who is the first female engineer in india,g
2820,train47253,who wrote the song stand by your man,g
2821,train47266,who became the first scottish solo singer to make her debut in the singles chart at number one,g
2822,train47268,guy who was in a coma for 12 years,g
2823,train47285,who was the actress in singing in the rain,g
2824,train47291,who outlined the progressive reforms and called his policies the square deal,g
2825,train47310,does mr reese died in person of interest,g
2826,train47324,who plays the mom in everybody hates chris,g
